2016-07-17	23735849,27398917,27417933,27402957,27400401,23967740,27413102,27398621,27404874,27414043,27305952,12825147,27400265,27406736,21514642,27404719,27409813,27402906,27405721,27401397
2016-07-18	23735849,27398917,27418186,27339181,23967740,27417933,27402957,27400401,26132582,27419872,27398621,27413102,27404874,27414043,27305952,12825147,27400265,27406736,21514642,24453077
2016-07-19	27418186,23735849,27398917,27417494,27339181,27419872,27419869,23967740,27417121,27423542,27419871,27418512,27417933,27402957,27418510,27135049,27419933,27417495,27400401,26132582
2016-07-20	27418186,23735849,27398917,27417494,27339181,27419872,27421872,27419869,27417121,23967740,27423542,27417933,27419871,27418512,27402957,27418510,27135049,27417495,27419933,27400401
2016-07-21	27418186,27430012,23735849,27398917,27417494,27339181,26547762,27419872,23967740,27419869,27417121,27421872,27433843,27434881,27423542,27419871,27418512,27417933,27428308,27402957
2016-07-22	27418186,27437579,27430012,23735849,27398917,27433843,27434443,27417494,27339181,27419872,26547762,27419869,27417121,27434881,27434683,27421872,23967740,27423542,27433846,27419871
2016-07-23	27418186,27437579,27430012,23735849,27398917,27437574,27433843,27434443,27417494,27437580,27442501,27437576,27339181,27419872,27435372,26547762,27419869,27437577,27417121,27438387
2016-07-24	27418186,25805829,27431779,27437579,27430012,27442501,23735849,27438387,27430501,27437574,27398917,27433843,27434443,27437580,27417494,27339181,27437576,26547762,27435372,23967740
2016-07-25	27442501,27418186,25805829,27431779,27437579,27430012,23735849,27438387,27430501,27437574,27398917,27433843,27417494,27437580,27434443,27437576,27419872,27435372,27339181,27419869
2016-07-26	27444870,27443740,27443926,27448057,27443522,27443723,27447985,27442501,27263326,27447450,27447891,27447671,27448308,27445146,27441600,27447986,27447625,27418186,27440266,27442339
2016-07-27	27444870,27443740,27443926,27448057,27443522,27443723,27447985,27442501,27263326,27447450,27447891,27447671,27448308,10668732,27445146,27441600,27448331,27447986,27448188,27447625
2016-07-28	26259883,27443740,27447985,27442501,27263326,27447450,27447891,27447671,10668732,27441600,25612238,27135468,27447986,27447625,27418186,27447449,27445838,27448149,27440266,27446020
2016-07-29	27463229,27455347,27455348,27458201,27464346,27463676,27462807,27462806,26259883,27462456,27455510,27463941,27455103,27454297,27460266,27444870,27460707,27462461,27443740,27443926
2016-07-30	27463229,27465375,27455347,27455348,27466123,27466127,27460266,27458201,27465542,27464346,27463676,27462807,27462806,26259883,27462456,27455510,27463941,27455103,27454297,27135468
2016-07-31	27463229,27465375,27455347,27455348,27466123,27466127,27460266,27458201,27465542,27464346,27463676,27462807,26259883,27462806,27135468,27462456,27455510,27463941,27455103,27454297
2016-08-01	27465375,27466127,27466123,27465542,27463229,27455347,27467575,27465374,27472361,27455348,27471669,27460266,27458201,27464346,27463676,27462807,21333595,27462806,26259883,27462456
2016-08-02	27465374,27475042,27465375,27475412,27475895,27466127,27466123,27473827,27465542,18585722,27470878,27463229,27471252,27475953,27471220,27475769,27474441,27472953,27455347,27474442
2016-08-03	27465374,18248533,27475042,27465375,27475412,27475895,27479324,27479909,27466127,27466123,27479196,27473827,27465542,18585722,26966829,27479325,27479770,27477511,27479603,27477512
2016-08-04	27465374,18248533,27475042,27465375,27475412,27482354,27475895,27479324,27479909,27466127,19138177,27466123,27210844,27479196,27473827,27465542,27477511,18585722,26966829,27479770
2016-08-05	27465374,18248533,27487218,27475042,27487330,27487212,27487210,27465375,27475412,27484623,27484482,27487217,27482354,27486969,27487216,27475895,27487209,27487213,27102321,27479324
2016-08-06	27465374,18248533,26795764,27490630,27487218,27475042,27487330,27487212,27487210,27465375,27475412,27484623,27484482,27487217,27489041,27486969,27482354,27487216,27486853,27487209
2016-08-07	24789744,26538643,27465374,26795764,18248533,27490630,27447721,27487218,27475042,27487330,27465375,27487212,27487210,27475412,27484623,27484482,27487217,27482354,27489041,27486969
2016-08-08	27490630,24789744,26538643,27489041,27465374,27494557,27492474,18248533,26795764,27447721,27475042,27487218,27487330,27487212,27465375,27487210,27475412,27484623,27484482,27487217
2016-08-09	27494557,27492474,27494456,27490630,27493188,24789744,27493190,26538643,27492477,27494556,27494619,27492478,27492475,27489041,21209832,16340187,27465374,27491876,16838375,27490191
2016-08-10	21209832,27494557,27501246,27501248,27499295,27501152,27499201,27492474,27494456,27490630,27493188,24789744,26538643,27493190,27492477,27494556,27496713,27501507,27494619,27501245
2016-08-11	21209832,27494557,27505672,27503169,27503349,27504762,27501246,27504665,27501248,27499295,27505671,27501152,27499201,27492474,27503625,27490630,27494456,27493188,24789744,27493190
2016-08-12	21209832,27494557,27505672,27503169,27503349,27504762,27501246,27504665,26791164,27501248,27499295,27505671,27501152,27499201,27492474,27503625,27494456,27493188,27490630,24789744
2016-08-16	25610473,20041736,27513339,27513733,10589903,25765761,27509858,27507131,23454735,27503946,27510203,25639826,23919568,21209832,27513589,27510169,27510903,27503703,27510362,27509861
2016-08-17	25610473,27525524,27523609,27524440,20041736,27516603,27525433,27524438,27525555,27513339,27526323,27526324,27513733,10589903,23919568,25765761,27509858,27507131,23454735,27503946
2016-08-18	25610473,27525524,27523609,27524440,27524438,27525555,27516603,27525433,27533032,27526324,27526323,20041736,27513339,27513733,27523299,24723089,27525504,27525505,10589903,23919568
2016-08-19	27533032,27533040,27533041,27531949,27532478,27532819,27533034,25610473,26516909,27531349,27533035,27533299,22568265,25807026,27532023,27525524,27523609,27524440,27524438,27525555
2016-08-20	27533032,27535533,27533040,27533041,27531949,27532478,27532610,27532819,27515213,27533034,27533035,26516909,27531349,25610473,27533299,27534536,22568265,25807026,27532023,27535106
2016-08-21	27540006,27533032,27535533,27533040,27533041,27516705,27531949,27532610,27532478,27518691,27058967,27532819,27515213,27533034,27533035,26516909,25610473,27531349,19734238,27533299
2016-08-22	27535533,27540006,27346652,27543973,27533032,27534536,27535106,27533040,27533041,27516705,27531949,27532478,27128765,27532610,20347530,27518691,27058967,27532819,25985393,26404065
2016-08-23	27541287,27535533,27540006,27346652,27543973,27543296,27544717,27542949,27540106,27538358,27534536,27533032,27540165,27540174,27541062,27540992,27548915,27535106,27540471,27533040
2016-08-24	27541287,27548915,27548807,27545505,27545104,27535533,27545347,27540006,27346652,27543973,27545504,27545506,27069887,27543296,27544717,27542949,27548313,27548576,27540106,27548913
2016-08-25	27541287,27550974,27548915,27551060,27549193,27548807,27535533,27545505,27545104,27545347,27551072,27540006,27550819,27552055,27552432,27550960,27346652,27545504,27543973,27551006
2016-08-26	27541287,27550974,27557300,27548915,27327024,27554600,27556948,27557302,27556950,27556946,27555815,27551060,27556938,27557413,27549193,27552911,27554112,27553175,27548807,27556940
2016-08-27	27541287,27550974,27548915,27557300,27327024,27554600,27556948,27557302,27556950,27556946,27555815,27551060,27556938,27558837,27559131,27557413,27552911,27549193,27559318,27554112
2016-08-29	27558837,27559131,27541287,27559154,27559318,27550974,27557703,27241263,27557300,27548915,24203799,27327024,27458079,26997188,27554600,27556948,27557302,27556950,27556946,15365133
2016-08-30	27566508,27565342,27565347,27568284,27565352,27567931,27564131,27558837,27559131,27541287,27559154,27559318,27550974,27557703,27560129,27560176,27241263,27548915,27557300,27557899
2016-08-31	27566508,27565342,27565347,27568284,27565352,27567931,27564131,27558837,27559131,27563431,27565346,27568463,27565344,27550974,26894275,27559154,27559318,27541287,27557703,27560129
2016-09-01	27566508,27571349,27565342,27565347,27568284,27565352,27567931,27564131,27571369,27558837,27559131,27563431,27565346,27568463,27559154,27559318,27541287,27565344,27550974,26894275
2016-09-02	27580035,27580029,27580032,27566508,27580028,27578458,27576906,27579558,27565342,27582220,27571349,27565347,27568284,27580037,27578183,27580152,11311306,27565352,27567931,27574704
2016-09-03	27582035,27582220,27580035,27580029,27580032,27582050,27580028,27578458,27576906,27566508,27579558,25133075,27585307,27571349,27565342,14616763,27581584,27565347,15265850,27580957
2016-09-04	25133075,27582035,27588530,4852861,27582220,27588603,25881172,27584714,27580035,27580029,26568505,27580032,27582050,27580028,27578458,27566508,27576906,27422505,27583766,27579558
2016-09-05	27582035,27582220,25133075,27588530,4852861,27582050,27591257,27588603,25881172,27585295,27581584,27580957,27580035,27584714,27580029,26568505,27580032,27238747,27566508,27580028
2016-09-06	27582035,27582220,25133075,27591257,27588530,27586837,27238747,4852861,27582050,27590160,27588603,25881172,27585295,27581584,27591677,27580957,27584714,27580035,27393037,27580029
2016-09-07	27582035,27582220,25133075,27588530,27591257,27586837,27238747,4852861,24881571,27582050,27590160,27588603,25881172,27585295,27591677,27590737,27581584,27588756,27587072,27590623
2016-09-08	27595405,27594426,27598136,27582035,27596525,27595403,27597724,27595406,27582220,27064248,27599039,27594587,27598870,27592405,27595394,27595233,27595392,25133075,27591257,27588530
2016-09-09	27595405,27603913,27594426,27599850,27598136,27596525,27601644,27582035,27595403,27597724,27602517,27595406,27602946,27602518,27602521,27601680,27064248,27582220,27601578,27604059
2016-09-10	27601778,27606440,27595405,27603913,27594426,27599850,27607582,27598136,27582035,27601644,27596525,27595403,27597724,27602517,27602946,27595406,27602518,27477054,27602521,27601680
2016-09-11	27365281,27601778,27610572,27606440,27595405,27594426,27603913,27599850,27607582,27598136,27582035,27596525,27601644,27595403,27477054,27597724,27170524,27595406,27602517,27602946
2016-09-12	27606440,27607582,27365281,11220212,27608497,27601778,27610572,27605551,27607555,23292213,27595405,27603913,27599850,27594426,27598136,27582035,27601644,27596525,27477054,27595403
2016-09-13	11220212,5339699,27609073,27606440,27607582,27365281,27610575,27610574,27614072,27612415,27608497,21565478,27601778,27613601,27614950,27610572,27609244,27609895,27614654,27613725
2016-09-14	11220212,27617387,27618190,27618650,27618526,5339699,27618452,27618651,27609073,27617709,27618611,27618485,27618450,27618652,27606440,27618447,27618111,20118522,27607582,27365281
2016-09-15	11220212,27617387,23698387,20118522,27618190,27618650,27618526,5339699,27623537,27618452,27618651,27623008,27622997,27617709,27609073,27618611,27618485,27621269,27606440,27618450
2016-09-16	23698387,11220212,27617387,27626136,27626381,20118522,27624851,27626365,27626382,27618190,27626379,27627457,27626380,27626385,27618650,27618526,5339699,27626377,27626371,27623537
2016-09-17	23698387,11220212,27617387,26200198,27428680,27626136,27620683,27626381,20118522,27624851,27626365,27630115,27618190,27626382,27618650,27626379,27627457,27626380,27626385,27618526
2016-09-18	27428680,23698387,11220212,27635674,27617387,26200198,27626136,27620683,27626381,20118522,27630115,27624851,27626365,27626382,27618190,27626379,27627457,27626380,27626385,27618650
2016-09-19	27428680,26200198,23698387,27630115,11220212,27635674,18157860,27617387,27631155,27626136,27626381,27620683,27635762,27634650,27624851,27626365,20118522,27626382,27626379,27627457
2016-09-20	27428680,27639630,26200198,23698387,27640087,27633186,27640184,27635762,27630115,11220212,27635674,18157860,27640062,27639801,27634179,27634650,27617387,27638428,27633045,27637147
2016-09-21	27643743,27642729,27428680,27639630,27640875,26200198,23698387,27643538,27641687,27641501,27640087,27643638,27633186,27640184,27641777,27644020,27641441,27635762,27630115,27642791
2016-09-22	
2016-09-23	27651444,27650287,27650823,27643743,27651359,27652340,27642729,27652346,16979687,27428680,27652332,27647492,27650556,27639630,27652094,27647810,27651331,27650892,27648547,27640875
2016-09-24	8262106,16979687,1623716,27651444,27649777,27656267,27650287,27638845,27643743,27650823,27651359,27652340,27642729,27428680,27652346,26182909,27652332,27650556,27647492,27657442
2016-09-25	27658937,27662090,27662091,27661255,8262106,16979687,1623716,27651444,27649777,27656267,27650287,27638845,27650823,27643743,27651359,27652340,27642729,27428680,26182909,27652346
2016-09-26	
2016-09-27	27662091,27662090,17566796,27659479,27658937,27658514,27664857,27662879,27662880,27662817,27665539,27662086,27659705,27664394,8262106,27661255,16979687,27652544,1623716,27653589
2016-09-28	17566796,27662091,27659479,27662090,27658937,27658514,27664857,27662879,27662880,27669025,27662817,27665539,27662086,27659705,27664394,8262106,27661255,27668937,16979687,27668660
2016-09-29	27672148,27669025,17566796,27662091,27659479,27668937,27668660,27662090,27667664,27667687,27668389,27669461,27667685,27668938,27668807,27677185,27668659,27673306,27658937,27667267
2016-09-30	27672148,27669025,17566796,27662091,27659479,27662090,27668937,27668660,27667664,27667687,27668389,27669461,27667685,27668938,27673306,27677185,27668807,27668659,27658514,27658937
2016-10-01	27685432,27680694,27672148,27669025,27680706,27681417,27684505,17566796,27662091,27680702,27659479,27668937,27668660,27662090,27681520,27667664,27667687,27664020,27685656,27668389
2016-10-02	27686460,27686459,12095474,27685432,27680694,27672148,24121244,27680706,27669025,27681417,27684505,17566796,27662091,27680702,27659479,27664020,27668937,27662090,27668660,27681520
2016-10-03	27685432,27680694,27680706,27681417,27684505,27680702,27681520,27686460,21659778,27679482,12095474,27682515,27686459,27686458,24121244,27672148,27690200,24366340,27686048,27669025
2016-10-04	27686460,27686459,27690265,27686458,27685432,24366340,22508506,27680694,27688759,27686048,27680706,24937280,27681417,1400575,27684505,27680702,27690200,27681520,22479968,22544681
2016-10-05	27696633,27694625,27686460,27695821,27694991,27686459,27694959,27695855,27694915,27694931,27690265,27686458,27685432,27693353,24366340,22508506,27680694,27693357,27696566,27693355
2016-10-06	27347862,27696633,27698416,27698246,27694625,27686460,27695821,27694991,27686459,27694959,27695855,27699445,27698470,27694915,27698232,27698035,27694931,27701660,27701735,27685432
2016-10-07	27347862,27705267,27706792,27704749,27706140,27706136,27706135,27696633,27711106,27698416,27698246,27686460,27694625,27695821,27686459,27694991,27694959,27699445,27695855,27698470
2016-10-08	27711106,27347862,24055781,27708104,27705267,27706792,27711765,27708057,27711053,27712027,27704749,27706140,27696633,27706136,27706135,27711063,27708008,27708058,27698416,27698246
2016-10-09	23242910,27711106,27347862,24055781,27708104,27705267,27706792,27711765,27708057,27711053,27712027,27704749,27706140,27706136,27711063,27706135,27696633,27708008,27708058,27698416
2016-10-10	23242910,27708104,27708057,27712027,27711765,27711053,27711063,27708008,27708058,27347862,27708076,24055781,27708074,27708039,10190847,27708105,27705267,27706792,27704749,27706140
2016-10-11	23242910,20549185,27708104,27713537,27717303,27716510,27708057,27712027,27711765,27711053,27711063,27708008,27708058,27717299,27716665,27347862,27716507,27708076,27718356,27718173
2016-10-12	27718847,27723741,23242910,27723745,27723754,27721110,20549185,27723760,27721502,27686222,27723940,27723755,27718784,27708104,27723756,27723543,27723722,27713537,27717303,27716510
2016-10-13	
2016-10-14	27730581,27729526,27732578,27729407,27730579,27732842,15052772,17599835,27718847,27730529,17120892,27732831,27732584,17376002,27723741,27733019,27733017,27723745,23242910,27723754
2016-10-15	27735888,27376635,27730581,27729526,27732578,27729407,27730579,27737448,27732842,15052772,27718847,17599835,27733506,27730529,27732831,17120892,27732584,27723741,17376002,27736664
2016-10-16	27735888,27376635,27730581,27729526,27732578,27729407,27730579,27737448,15052772,27732842,17599835,27718847,27733506,27730529,17120892,27573089,27732831,17376002,27732584,27736664
2016-10-17	27735888,27733506,27737448,27736664,27376635,27737513,27730581,27729526,27733558,27732578,27729407,27737437,27730579,27732842,15052772,27573089,17599835,27718847,27743315,27730529
2016-10-18	27735888,27737909,27743873,27733506,27736664,27737674,27737448,27744650,27741224,27743411,27744645,27376635,27742910,27738167,27737513,27730581,27729526,27733558,27732578,27729407
2016-10-19	27735888,27750280,27749818,27750405,27745971,27750279,27745970,27749837,27748765,27737909,27750377,27743873,27733506,27736664,27737674,27744650,27737448,27741224,27743411,27744645
2016-10-20	27735888,27750280,27749818,27750405,27745971,27750279,27745970,27749837,27748765,27737909,27750377,27743873,27733506,27736664,27737674,27745820,27327024,27737448,27744650,27749669
2016-10-21	27735888,27750280,27749818,27750405,27745971,27750279,27745970,27749837,27737909,27748765,27743873,27750377,27748099,27733506,27736664,27737674,27327024,27745820,27744650,27737448
2016-10-22	27735888,27750280,27749818,27750405,27745971,27750279,27745970,27749837,27748765,27737909,27750377,27743873,27748099,27733506,27736664,27745820,27737674,27327024,27749669,27749819
2016-10-23	21889967,27768896,27768887,27735888,27768397,27762608,27750280,27749818,27750405,27745971,27750279,27745970,27749837,27748765,27737909,27760504,27733506,27750377,27748099,27743873
2016-10-24	21889967,27768896,27768887,27768397,27735888,27762608,27750280,27768894,27769076,27763980,19040558,27749818,27750405,27745971,27750279,27745970,27749837,27737909,27748765,27760504
2016-10-25	27770079,27766133,27765690,27768896,27768887,16107235,21889967,27769957,27769076,27768894,27769523,27769635,27769810,27770382,27768897,17696133,27749733,27769596,27770445,27769302
2016-10-26	27770079,27775706,27766133,27774237,27776354,27765690,27768896,27776356,27775812,27775756,27776111,27768887,27773482,27775718,16107235,27775045,25156044,27775705,27776363,21889967
2016-10-27	27775706,27780054,27766133,27774237,27776354,27765690,27768896,27776356,27775812,27775756,27776111,27768887,27773482,27780343,27775718,27775045,16107235,25156044,27775705,27779468
2016-10-28	27783602,27775706,27783956,27766133,27780054,27783600,27774237,27776354,27783955,27765690,27768896,27783938,27776356,27775812,27783881,27775756,27782203,27782139,27783893,27783675
2016-10-29	27783602,27788026,27775706,27783956,27780054,27783600,27774237,27766133,27776354,27788565,27783955,27765690,27768896,27776356,27783938,27775812,27775756,27783881,27782203,27784791
2016-10-30	27783602,27788026,27775706,27783956,27780054,27766133,27783600,27774237,27776354,27788565,27783955,27765690,27768896,27783938,27776356,27775812,27783881,27775756,27784791,27782203
2016-10-31	27788026,27788565,27783602,27710837,27784791,27783956,27775706,27787564,27590880,27766133,27783600,27780054,24948485,27774237,27776354,27783955,27765690,27768896,27783938,27776356
2016-11-01	27789799,27788026,27789795,27794524,27789686,27794555,27794540,27788565,27780832,27793971,15262632,27784791,27710837,27783602,27788052,27794208,23669515,27794539,27793594,27789797
2016-11-02	27798603,27798563,27789799,27798600,27798627,27789795,27788026,27798441,27798601,27794524,27789686,27798611,27797853,27798564,27787506,27798625,27794555,27794540,27780832,27788565
2016-11-03	17193872,27798603,27799657,27798563,27789799,27798600,27123876,27798627,27789795,27788026,27798441,27798601,27802535,27799150,27794524,27789686,27798611,27799472,27799655,27797853
2016-12-05	27901341,27903833,22564572,27912057,23431209,27896219,27895058,27641498,27882996,27882862,20046549,27892954,18678372,27898207,27898061,27899001,7774227,27894125,27893477,7883550
2016-12-06	27912057,27901341,27901033,27906196,27903833,27912061,27912060,22564572,27910808,27915460,27912059,27912098,27915469,27910851,27912062,27912058,27911847,27912091,27912065,27915445
2016-12-07	27912057,27918548,27901341,27901033,27906196,27903833,27919065,27918777,27912061,27918539,22564572,27912060,27918668,27919067,27883227,27910808,27919074,27919072,27919081,27919079
2016-12-08	27912057,27918548,27901341,27901033,27923066,27903833,27906196,27918539,27919065,27918777,20895104,27912061,27912060,27919067,27923088,22564572,24115903,27918668,27921118,27883227
2016-12-09	27926730,27912057,27918548,27926740,27901341,20895104,27924752,27926736,27925204,27901033,27926729,27923066,27926948,27906196,27918539,27919065,27918777,27903833,27912061,27912060
2016-12-10	27926730,27912057,27926740,27918548,27929004,27901341,20895104,27928975,27924752,27926736,27925204,27926729,27901033,27929521,27923066,27926948,27918539,27919065,27918777,27906196
2016-12-11	27926730,27912057,27926740,27918548,23073213,27929004,27901341,20895104,27928975,27924752,27926736,27925204,27901033,27926729,27923066,27929521,27903833,27926948,27906196,27918539
2016-12-12	27929004,27929521,27928975,27926730,27930760,27912057,27930910,27926740,27536090,27918548,23073213,27766993,27901341,25035185,20895104,27924752,27926736,27925204,27901033,27926729
2016-12-13	27935521,27932940,27929004,21687353,27929521,27536090,27928975,27929530,27934695,27934644,27932678,27932067,27936378,27936468,27930760,27935822,27926730,27936492,6391139,27936513
2016-12-14	27932940,27935521,27929004,21687353,22114921,27929521,27951586,27536090,27928975,16732523,27934695,27929530,27934644,27932678,27932067,27936378,27936468,27935822,27930760,27926730
2016-12-15	27932940,27935521,27959684,27929004,27960229,27946384,27960084,27956611,21687353,27956228,27960249,22114921,11166857,27959700,27929521,27960086,27951586,27960197,27928975,27536090
2016-12-16	16679229,11166857,27932940,27965196,6777308,27935521,27959684,27960229,27929004,27960084,27956611,21687353,27956228,26604361,27960249,22114921,27959700,27960086,27929521,27951586
2016-12-17	16679229,11166857,26604361,27974799,27932940,27965196,27974798,6777308,27959684,27935521,27967280,27960229,27929004,27974040,27960084,27956611,14163765,21687353,27956228,27960249
2016-12-18	16679229,18553271,27984843,27984700,27984723,27984734,11166857,19841581,26604361,27071804,27974799,27904800,27932940,27965196,27974798,27959684,6777308,27935521,27929004,27960229
2016-12-19	27984843,16679229,18553271,27974799,27974798,19841581,27984700,27984723,11166857,16996278,27984734,27904800,27978560,27978436,27974793,27974040,27071804,26604361,27976757,27980086
2016-12-20	27984843,16679229,27984734,27974799,16996278,18553271,27980086,25026731,27974798,27984733,27984732,27984722,27984730,1874950,27984729,19841581,27984700,27984723,27986653,11166857
2016-12-21	25026731,27984843,16679229,27984734,18553271,16996278,27974799,27992415,27980086,27992617,27992409,27974798,27984733,27984732,27991897,27984722,27984730,1874950,19841581,27992414
2016-12-22	25026731,27984843,16679229,27984734,15729617,27974799,16996278,18553271,27992415,27980086,27992617,27992409,27974798,27984733,27984732,27991897,27993175,27984722,27984730,1874950
